txn_id,customer_id,merchant_id,amount,timestamp,channel,status,txn_hour,is_weekend,day_of_week,month,success_rate,failure_rate,avg_txn_amt
TXN128717,CUST0431,MERCH031,376.1042757,21-01-2024 00:46,UPI,SUCCESS,0,TRUE,Sunday,1,0.64,0.208,2562.789398
TXN685929,CUST0318,MERCH037,1974.244978,16-05-2024 06:19,WALLET,SUCCESS,6,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN579672,CUST0419,MERCH065,1740.867338,16-05-2024 01:41,UPI,SUCCESS,1,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN889412,CUST0263,MERCH054,2650.393786,23-01-2024 14:44,UNKNOWN,PENDING,14,FALSE,Tuesday,1,0.64,0.208,2562.789398
TXN583436,CUST0151,MERCH079,2841.755976,09-03-2024 17:56,WALLET,SUCCESS,17,TRUE,Saturday,3,0.64,0.208,2562.789398
TXN511445,CUST0265,MERCH094,4376.170839,,CARD,SUCCESS,,FALSE,,,0.64,0.208,2562.789398
TXN847412,CUST0420,MERCH086,3450.423838,06-02-2024 03:26,UPI,SUCCESS,3,FALSE,Tuesday,2,0.64,0.208,2562.789398
TXN359821,CUST0258,MERCH083,1923.096344,31-01-2024 03:31,QR,SUCCESS,3,FALSE,Wednesday,1,0.64,0.208,2562.789398
TXN659204,CUST0307,MERCH006,1601.585329,24-06-2024 03:50,QR,SUCCESS,3,FALSE,Monday,6,0.64,0.208,2562.789398
TXN106092,CUST0299,MERCH076,2991.919172,19-04-2024 16:03,UPI,SUCCESS,16,FALSE,Friday,4,0.64,0.208,2562.789398
TXN399548,CUST0414,MERCH050,1179.766793,18-01-2024 22:25,WALLET,SUCCESS,22,FALSE,Thursday,1,0.64,0.208,2562.789398
TXN107596,CUST0290,MERCH007,4331.458766,21-01-2024 13:08,CARD,SUCCESS,13,TRUE,Sunday,1,0.64,0.208,2562.789398
TXN310991,CUST0317,MERCH075,3679.440121,19-05-2024 19:20,UPI,SUCCESS,19,TRUE,Sunday,5,0.64,0.208,2562.789398
TXN254513,CUST0143,MERCH090,2030.824348,21-01-2024 03:40,WALLET,SUCCESS,3,TRUE,Sunday,1,0.64,0.208,2562.789398
TXN862133,CUST0067,MERCH055,2841.479529,17-06-2024 22:11,UPI,SUCCESS,22,FALSE,Monday,6,0.64,0.208,2562.789398
TXN152290,CUST0356,MERCH099,3853.872374,29-05-2024 20:18,UPI,SUCCESS,20,FALSE,Wednesday,5,0.64,0.208,2562.789398
TXN495959,CUST0407,MERCH020,2385.460155,,UPI,UNKNOWN,,FALSE,,,0.64,0.208,2562.789398
TXN739064,CUST0409,MERCH067,3737.816312,29-03-2024 08:04,UPI,SUCCESS,8,FALSE,Friday,3,0.64,0.208,2562.789398
TXN505927,CUST0064,MERCH019,905.5723412,14-05-2024 16:23,UPI,FAILED,16,FALSE,Tuesday,5,0.64,0.208,2562.789398
TXN961883,CUST0133,MERCH004,1900.624977,12-02-2024 05:26,UPI,SUCCESS,5,FALSE,Monday,2,0.64,0.208,2562.789398
TXN472934,CUST0172,MERCH068,2505.2437,07-04-2024 19:51,UNKNOWN,FAILED,19,TRUE,Sunday,4,0.64,0.208,2562.789398
TXN612789,CUST0362,MERCH037,2546.980594,01-04-2024 19:30,WALLET,FAILED,19,FALSE,Monday,4,0.64,0.208,2562.789398
TXN542039,CUST0405,MERCH081,2049.934529,02-01-2024 14:45,UNKNOWN,SUCCESS,14,FALSE,Tuesday,1,0.64,0.208,2562.789398
TXN562349,CUST0398,MERCH010,3122.849932,18-04-2024 12:50,UPI,UNKNOWN,12,FALSE,Thursday,4,0.64,0.208,2562.789398
TXN951191,CUST0165,MERCH084,1432.379571,01-02-2024 18:54,UPI,SUCCESS,18,FALSE,Thursday,2,0.64,0.208,2562.789398
TXN862984,CUST0455,MERCH069,2357.620515,01-05-2024 00:59,WALLET,SUCCESS,0,FALSE,Wednesday,5,0.64,0.208,2562.789398
TXN797597,CUST0111,MERCH055,2620.295632,15-04-2024 11:40,UPI,FAILED,11,FALSE,Monday,4,0.64,0.208,2562.789398
TXN379150,CUST0375,MERCH096,3014.438834,20-06-2024 13:43,UPI,PENDING,13,FALSE,Thursday,6,0.64,0.208,2562.789398
TXN180782,CUST0117,MERCH096,2841.479529,27-04-2024 22:10,WALLET,SUCCESS,22,TRUE,Saturday,4,0.64,0.208,2562.789398
TXN940298,CUST0406,MERCH084,1375.357908,07-01-2024 10:56,UPI,SUCCESS,10,TRUE,Sunday,1,0.64,0.208,2562.789398
TXN879783,CUST0004,MERCH096,965.8858293,18-01-2024 09:37,WALLET,SUCCESS,9,FALSE,Thursday,1,0.64,0.208,2562.789398
TXN283247,CUST0007,MERCH032,3777.676822,09-04-2024 14:01,WALLET,SUCCESS,14,FALSE,Tuesday,4,0.64,0.208,2562.789398
TXN372092,CUST0129,MERCH004,2832.314012,14-06-2024 08:42,UPI,FAILED,8,FALSE,Friday,6,0.64,0.208,2562.789398
TXN502326,CUST0064,MERCH037,1751.513463,09-02-2024 14:49,UPI,SUCCESS,14,FALSE,Friday,2,0.64,0.208,2562.789398
TXN745691,CUST0026,MERCH059,4051.151976,14-05-2024 07:05,CARD,SUCCESS,7,FALSE,Tuesday,5,0.64,0.208,2562.789398
TXN207820,CUST0026,MERCH045,2615.674634,15-02-2024 23:07,UPI,SUCCESS,23,FALSE,Thursday,2,0.64,0.208,2562.789398
TXN624252,CUST0251,MERCH089,3679.297184,19-02-2024 20:56,UPI,SUCCESS,20,FALSE,Monday,2,0.64,0.208,2562.789398
TXN224714,CUST0290,MERCH029,2567.518481,18-06-2024 20:17,UNKNOWN,SUCCESS,20,FALSE,Tuesday,6,0.64,0.208,2562.789398
TXN626772,CUST0160,MERCH067,4560.747925,,UPI,FAILED,,FALSE,,,0.64,0.208,2562.789398
TXN790982,CUST0260,MERCH041,4255.340842,06-06-2024 22:01,WALLET,UNKNOWN,22,FALSE,Thursday,6,0.64,0.208,2562.789398
TXN861773,CUST0418,MERCH016,2251.035852,12-03-2024 04:55,UNKNOWN,PENDING,4,FALSE,Tuesday,3,0.64,0.208,2562.789398
TXN291501,CUST0471,MERCH062,3471.570951,05-03-2024 19:49,UPI,SUCCESS,19,FALSE,Tuesday,3,0.64,0.208,2562.789398
TXN569174,CUST0275,MERCH025,3145.37595,21-06-2024 09:16,UPI,PENDING,9,FALSE,Friday,6,0.64,0.208,2562.789398
TXN407556,CUST0341,MERCH076,3868.631558,25-03-2024 02:23,UPI,FAILED,2,FALSE,Monday,3,0.64,0.208,2562.789398
TXN349538,CUST0348,MERCH088,0,07-03-2024 22:51,UPI,FAILED,22,FALSE,Thursday,3,0.64,0.208,2562.789398
TXN121925,CUST0292,MERCH078,3186.05146,06-01-2024 08:02,UPI,SUCCESS,8,TRUE,Saturday,1,0.64,0.208,2562.789398
TXN733451,CUST0045,MERCH014,3558.424487,17-04-2024 11:52,WALLET,SUCCESS,11,FALSE,Wednesday,4,0.64,0.208,2562.789398
TXN356560,CUST0313,MERCH098,741.2605136,20-02-2024 09:58,UPI,SUCCESS,9,FALSE,Tuesday,2,0.64,0.208,2562.789398
TXN465575,CUST0308,MERCH029,1316.741487,30-06-2024 23:34,WALLET,SUCCESS,23,TRUE,Sunday,6,0.64,0.208,2562.789398
TXN923485,CUST0125,MERCH049,460.7678222,28-03-2024 06:33,UNKNOWN,SUCCESS,6,FALSE,Thursday,3,0.64,0.208,2562.789398
TXN477734,CUST0138,MERCH099,2230.593166,21-05-2024 10:01,CARD,SUCCESS,10,FALSE,Tuesday,5,0.64,0.208,2562.789398
TXN677287,CUST0358,MERCH074,3217.542256,11-02-2024 15:04,WALLET,SUCCESS,15,TRUE,Sunday,2,0.64,0.208,2562.789398
TXN239818,CUST0308,MERCH026,4002.357052,,UPI,FAILED,,FALSE,,,0.64,0.208,2562.789398
TXN806959,CUST0487,MERCH065,2574.09478,11-06-2024 14:06,WALLET,SUCCESS,14,FALSE,Tuesday,6,0.64,0.208,2562.789398
TXN214336,CUST0448,MERCH090,4128.615546,25-03-2024 22:25,WALLET,SUCCESS,22,FALSE,Monday,3,0.64,0.208,2562.789398
TXN911654,CUST0041,MERCH088,1119.898542,03-01-2024 11:21,UPI,UNKNOWN,11,FALSE,Wednesday,1,0.64,0.208,2562.789398
TXN432289,CUST0256,MERCH071,796.6175606,01-02-2024 09:06,UPI,SUCCESS,9,FALSE,Thursday,2,0.64,0.208,2562.789398
TXN450943,CUST0375,MERCH054,2444.452301,21-06-2024 12:23,QR,FAILED,12,FALSE,Friday,6,0.64,0.208,2562.789398
TXN332164,CUST0048,MERCH010,2884.065449,,UPI,UNKNOWN,,FALSE,,,0.64,0.208,2562.789398
TXN948123,CUST0439,MERCH017,2467.305252,17-06-2024 06:27,UPI,SUCCESS,6,FALSE,Monday,6,0.64,0.208,2562.789398
TXN690672,CUST0173,MERCH090,432.5579,04-05-2024 03:33,UPI,UNKNOWN,3,TRUE,Saturday,5,0.64,0.208,2562.789398
TXN836695,CUST0298,MERCH077,2410.87996,30-04-2024 03:54,UPI,SUCCESS,3,FALSE,Tuesday,4,0.64,0.208,2562.789398
TXN315339,CUST0265,MERCH058,1195.530499,30-04-2024 13:43,CARD,SUCCESS,13,FALSE,Tuesday,4,0.64,0.208,2562.789398
TXN943848,CUST0333,MERCH081,3169.672549,22-05-2024 23:14,CARD,SUCCESS,23,FALSE,Wednesday,5,0.64,0.208,2562.789398
TXN945744,CUST0366,MERCH034,2866.598246,27-01-2024 20:56,CARD,SUCCESS,20,TRUE,Saturday,1,0.64,0.208,2562.789398
TXN186524,CUST0172,MERCH092,1560.120214,21-06-2024 14:41,UPI,SUCCESS,14,FALSE,Friday,6,0.64,0.208,2562.789398
TXN616040,CUST0054,MERCH088,1986.133083,18-03-2024 03:46,UPI,FAILED,3,FALSE,Monday,3,0.64,0.208,2562.789398
TXN690847,CUST0255,MERCH033,1440.786478,,UPI,FAILED,,FALSE,,,0.64,0.208,2562.789398
TXN126404,CUST0447,MERCH004,2437.320903,04-06-2024 00:12,UPI,SUCCESS,0,FALSE,Tuesday,6,0.64,0.208,2562.789398
TXN809471,CUST0061,MERCH077,3455.142321,21-06-2024 15:04,UPI,SUCCESS,15,FALSE,Friday,6,0.64,0.208,2562.789398
TXN475018,CUST0288,MERCH004,1514.273954,16-03-2024 10:48,CARD,PENDING,10,TRUE,Saturday,3,0.64,0.208,2562.789398
TXN787662,CUST0399,MERCH095,3004.046516,,UPI,FAILED,,FALSE,,,0.64,0.208,2562.789398
TXN162032,CUST0439,MERCH009,1969.742382,01-06-2024 23:54,WALLET,SUCCESS,23,TRUE,Saturday,6,0.64,0.208,2562.789398
TXN647264,CUST0018,MERCH096,1707.127168,,UPI,FAILED,,FALSE,,,0.64,0.208,2562.789398
TXN698245,CUST0217,MERCH090,2392.96964,05-01-2024 10:44,UPI,SUCCESS,10,FALSE,Friday,1,0.64,0.208,2562.789398
TXN216528,CUST0400,MERCH088,1464.757678,17-03-2024 10:11,UPI,SUCCESS,10,TRUE,Sunday,3,0.64,0.208,2562.789398
TXN445535,CUST0036,MERCH016,1946.350695,16-01-2024 03:08,UNKNOWN,SUCCESS,3,FALSE,Tuesday,1,0.64,0.208,2562.789398
TXN264938,CUST0243,MERCH099,1302.122107,18-03-2024 12:53,CARD,SUCCESS,12,FALSE,Monday,3,0.64,0.208,2562.789398
TXN709450,CUST0059,MERCH002,4464.725133,06-02-2024 06:16,UNKNOWN,SUCCESS,6,FALSE,Tuesday,2,0.64,0.208,2562.789398
TXN321629,CUST0271,MERCH041,2535.263552,26-04-2024 01:10,UPI,PENDING,1,FALSE,Friday,4,0.64,0.208,2562.789398
TXN531773,CUST0021,MERCH021,1800.274492,18-05-2024 00:26,UPI,FAILED,0,TRUE,Saturday,5,0.64,0.208,2562.789398
TXN818107,CUST0145,MERCH092,2713.979911,14-06-2024 22:43,WALLET,SUCCESS,22,FALSE,Friday,6,0.64,0.208,2562.789398
TXN900265,CUST0296,MERCH019,2387.67195,06-05-2024 00:56,UPI,SUCCESS,0,FALSE,Monday,5,0.64,0.208,2562.789398
TXN319767,CUST0110,MERCH007,2841.479529,07-05-2024 21:43,CARD,SUCCESS,21,FALSE,Tuesday,5,0.64,0.208,2562.789398
TXN817099,CUST0095,MERCH070,3114.1667,24-02-2024 14:47,UPI,FAILED,14,TRUE,Saturday,2,0.64,0.208,2562.789398
TXN663488,CUST0451,MERCH013,3257.50771,15-03-2024 17:16,UPI,SUCCESS,17,FALSE,Friday,3,0.64,0.208,2562.789398
TXN284639,CUST0211,MERCH079,1969.498852,26-05-2024 10:57,UPI,SUCCESS,10,TRUE,Sunday,5,0.64,0.208,2562.789398
TXN845732,CUST0321,MERCH099,1924.181759,29-06-2024 09:55,UPI,UNKNOWN,9,TRUE,Saturday,6,0.64,0.208,2562.789398
TXN146453,CUST0425,MERCH005,0,16-04-2024 09:47,CARD,SUCCESS,9,FALSE,Tuesday,4,0.64,0.208,2562.789398
TXN724454,CUST0320,MERCH049,198.0788353,04-03-2024 15:53,UPI,SUCCESS,15,FALSE,Monday,3,0.64,0.208,2562.789398
TXN621445,CUST0212,MERCH094,984.8089378,06-04-2024 21:54,UPI,SUCCESS,21,TRUE,Saturday,4,0.64,0.208,2562.789398
TXN713723,CUST0405,MERCH017,3866.874267,25-04-2024 22:43,UPI,FAILED,22,FALSE,Thursday,4,0.64,0.208,2562.789398
TXN599008,CUST0392,MERCH026,4144.967714,21-02-2024 04:30,UPI,SUCCESS,4,FALSE,Wednesday,2,0.64,0.208,2562.789398
TXN837502,CUST0022,MERCH052,2250.96396,10-02-2024 00:48,CARD,SUCCESS,0,TRUE,Saturday,2,0.64,0.208,2562.789398
TXN131725,CUST0161,MERCH019,3076.556963,14-03-2024 07:23,QR,PENDING,7,FALSE,Thursday,3,0.64,0.208,2562.789398
TXN278224,CUST0398,MERCH066,2811.250155,01-04-2024 01:29,UNKNOWN,SUCCESS,1,FALSE,Monday,4,0.64,0.208,2562.789398
TXN329968,CUST0225,MERCH076,5578.880808,28-06-2024 13:04,CARD,SUCCESS,13,FALSE,Friday,6,0.64,0.208,2562.789398
TXN223695,CUST0307,MERCH072,3619.574911,07-01-2024 15:55,UPI,SUCCESS,15,TRUE,Sunday,1,0.64,0.208,2562.789398
TXN954450,CUST0068,MERCH094,2372.082409,22-02-2024 16:53,WALLET,SUCCESS,16,FALSE,Thursday,2,0.64,0.208,2562.789398
TXN281440,CUST0195,MERCH044,1544.459559,12-05-2024 09:53,UPI,SUCCESS,9,TRUE,Sunday,5,0.64,0.208,2562.789398
TXN860270,CUST0461,MERCH066,893.5536797,20-06-2024 20:25,UPI,SUCCESS,20,FALSE,Thursday,6,0.64,0.208,2562.789398
TXN869224,CUST0053,MERCH100,2703.463636,10-01-2024 07:04,CARD,SUCCESS,7,FALSE,Wednesday,1,0.64,0.208,2562.789398
TXN954727,CUST0109,MERCH008,1743.649255,23-05-2024 19:35,UPI,SUCCESS,19,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN679543,CUST0311,MERCH052,1077.74629,20-02-2024 14:54,QR,PENDING,14,FALSE,Tuesday,2,0.64,0.208,2562.789398
TXN381385,CUST0420,MERCH071,1853.427116,01-01-2024 21:06,UPI,UNKNOWN,21,FALSE,Monday,1,0.64,0.208,2562.789398
TXN453838,CUST0489,MERCH036,1418.451996,27-01-2024 20:23,WALLET,FAILED,20,TRUE,Saturday,1,0.64,0.208,2562.789398
TXN812680,CUST0441,MERCH077,4187.141635,08-06-2024 23:56,WALLET,PENDING,23,TRUE,Saturday,6,0.64,0.208,2562.789398
TXN551257,CUST0053,MERCH029,3381.639757,05-03-2024 12:41,QR,SUCCESS,12,FALSE,Tuesday,3,0.64,0.208,2562.789398
TXN755428,CUST0242,MERCH078,2492.027359,08-06-2024 22:48,WALLET,UNKNOWN,22,TRUE,Saturday,6,0.64,0.208,2562.789398
TXN756924,CUST0355,MERCH002,3979.944139,11-03-2024 17:01,WALLET,SUCCESS,17,FALSE,Monday,3,0.64,0.208,2562.789398
TXN958854,CUST0354,MERCH094,2577.368308,19-02-2024 07:18,UPI,UNKNOWN,7,FALSE,Monday,2,0.64,0.208,2562.789398
TXN995047,CUST0446,MERCH081,1638.715799,23-01-2024 04:54,WALLET,UNKNOWN,4,FALSE,Tuesday,1,0.64,0.208,2562.789398
TXN562519,CUST0255,MERCH020,4023.124077,19-05-2024 06:38,UPI,FAILED,6,TRUE,Sunday,5,0.64,0.208,2562.789398
TXN336613,CUST0205,MERCH041,3038.910044,19-01-2024 08:37,CARD,UNKNOWN,8,FALSE,Friday,1,0.64,0.208,2562.789398
TXN236051,CUST0236,MERCH065,1462.753846,03-01-2024 19:59,WALLET,SUCCESS,19,FALSE,Wednesday,1,0.64,0.208,2562.789398
TXN319886,CUST0119,MERCH085,2309.661322,04-04-2024 15:22,WALLET,SUCCESS,15,FALSE,Thursday,4,0.64,0.208,2562.789398
TXN112624,CUST0493,MERCH097,1624.381747,28-03-2024 22:21,UPI,SUCCESS,22,FALSE,Thursday,3,0.64,0.208,2562.789398
TXN341499,CUST0390,MERCH003,1117.200269,13-01-2024 07:04,UPI,SUCCESS,7,TRUE,Saturday,1,0.64,0.208,2562.789398
TXN526093,CUST0491,MERCH063,3426.177548,13-01-2024 20:01,CARD,SUCCESS,20,TRUE,Saturday,1,0.64,0.208,2562.789398
TXN779289,CUST0070,MERCH034,4409.41664,15-02-2024 21:02,UPI,FAILED,21,FALSE,Thursday,2,0.64,0.208,2562.789398
TXN920088,CUST0227,MERCH021,1101.432426,30-04-2024 06:26,UPI,UNKNOWN,6,FALSE,Tuesday,4,0.64,0.208,2562.789398
TXN202196,CUST0398,MERCH030,3062.969237,17-03-2024 20:56,UPI,SUCCESS,20,TRUE,Sunday,3,0.64,0.208,2562.789398
TXN412885,CUST0028,MERCH091,1849.357431,05-02-2024 16:42,UNKNOWN,FAILED,16,FALSE,Monday,2,0.64,0.208,2562.789398
TXN765284,CUST0086,MERCH084,2012.874616,28-04-2024 15:26,CARD,SUCCESS,15,TRUE,Sunday,4,0.64,0.208,2562.789398
TXN207911,CUST0197,MERCH041,1907.606076,14-05-2024 01:06,UPI,SUCCESS,1,FALSE,Tuesday,5,0.64,0.208,2562.789398
TXN692541,CUST0371,MERCH042,1636.00923,12-01-2024 19:52,UPI,UNKNOWN,19,FALSE,Friday,1,0.64,0.208,2562.789398
TXN297934,CUST0328,MERCH022,2548.521628,13-05-2024 06:49,UPI,SUCCESS,6,FALSE,Monday,5,0.64,0.208,2562.789398
TXN686443,CUST0490,MERCH091,1669.049884,06-01-2024 10:15,CARD,UNKNOWN,10,TRUE,Saturday,1,0.64,0.208,2562.789398
TXN420846,CUST0451,MERCH043,2770.456826,07-01-2024 16:38,WALLET,FAILED,16,TRUE,Sunday,1,0.64,0.208,2562.789398
TXN220271,CUST0380,MERCH100,2449.761891,05-04-2024 10:29,UPI,SUCCESS,10,FALSE,Friday,4,0.64,0.208,2562.789398
TXN801923,CUST0186,MERCH021,2261.051953,24-02-2024 04:56,UPI,SUCCESS,4,TRUE,Saturday,2,0.64,0.208,2562.789398
TXN106318,CUST0102,MERCH040,1592.436338,,UPI,FAILED,,FALSE,,,0.64,0.208,2562.789398
TXN465108,CUST0256,MERCH043,1923.228669,08-02-2024 04:18,WALLET,SUCCESS,4,FALSE,Thursday,2,0.64,0.208,2562.789398
TXN259947,CUST0154,MERCH084,3255.391226,10-02-2024 01:54,CARD,FAILED,1,TRUE,Saturday,2,0.64,0.208,2562.789398
TXN687433,CUST0221,MERCH010,3000.917188,29-05-2024 13:53,UPI,FAILED,13,FALSE,Wednesday,5,0.64,0.208,2562.789398
TXN585452,CUST0381,MERCH070,1522.444755,20-06-2024 12:18,UPI,SUCCESS,12,FALSE,Thursday,6,0.64,0.208,2562.789398
TXN289982,CUST0398,MERCH047,2599.332305,30-05-2024 20:21,UPI,SUCCESS,20,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN917246,CUST0430,MERCH014,3251.387123,27-05-2024 10:48,UNKNOWN,FAILED,10,FALSE,Monday,5,0.64,0.208,2562.789398
TXN609802,CUST0061,MERCH098,830.5947189,24-01-2024 06:15,UPI,SUCCESS,6,FALSE,Wednesday,1,0.64,0.208,2562.789398
TXN211574,CUST0254,MERCH027,3043.360192,18-01-2024 10:59,CARD,SUCCESS,10,FALSE,Thursday,1,0.64,0.208,2562.789398
TXN859300,CUST0170,MERCH074,1837.376241,07-05-2024 05:38,WALLET,SUCCESS,5,FALSE,Tuesday,5,0.64,0.208,2562.789398
TXN660110,CUST0101,MERCH018,3070.598669,30-05-2024 23:39,UPI,SUCCESS,23,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN827949,CUST0231,MERCH053,1736.740843,03-03-2024 21:30,UPI,SUCCESS,21,TRUE,Sunday,3,0.64,0.208,2562.789398
TXN999471,CUST0481,MERCH009,2841.479529,06-05-2024 21:44,UPI,SUCCESS,21,FALSE,Monday,5,0.64,0.208,2562.789398
TXN115016,CUST0341,MERCH074,872.4575621,20-06-2024 20:57,WALLET,FAILED,20,FALSE,Thursday,6,0.64,0.208,2562.789398
TXN657946,CUST0490,MERCH064,2548.084947,,CARD,SUCCESS,,FALSE,,,0.64,0.208,2562.789398
TXN518601,CUST0156,MERCH040,2759.722502,07-04-2024 17:32,WALLET,SUCCESS,17,TRUE,Sunday,4,0.64,0.208,2562.789398
TXN404465,CUST0005,MERCH082,1595.683375,25-06-2024 20:43,WALLET,PENDING,20,FALSE,Tuesday,6,0.64,0.208,2562.789398
TXN253714,CUST0089,MERCH021,2841.479529,02-06-2024 07:11,UPI,FAILED,7,TRUE,Sunday,6,0.64,0.208,2562.789398
TXN940468,CUST0168,MERCH068,838.4799377,05-05-2024 05:46,UNKNOWN,SUCCESS,5,TRUE,Sunday,5,0.64,0.208,2562.789398
TXN181936,CUST0227,MERCH079,2433.920201,06-04-2024 10:41,CARD,SUCCESS,10,TRUE,Saturday,4,0.64,0.208,2562.789398
TXN556878,CUST0383,MERCH019,1288.9838,28-06-2024 07:19,UPI,SUCCESS,7,FALSE,Friday,6,0.64,0.208,2562.789398
TXN738671,CUST0143,MERCH098,1848.163892,12-02-2024 21:35,UNKNOWN,SUCCESS,21,FALSE,Monday,2,0.64,0.208,2562.789398
TXN644877,CUST0266,MERCH021,2547.398671,10-01-2024 02:33,WALLET,FAILED,2,FALSE,Wednesday,1,0.64,0.208,2562.789398
TXN545097,CUST0253,MERCH052,1639.586635,,WALLET,SUCCESS,,FALSE,,,0.64,0.208,2562.789398
TXN811768,CUST0039,MERCH085,2115.444456,15-04-2024 20:24,CARD,SUCCESS,20,FALSE,Monday,4,0.64,0.208,2562.789398
TXN118600,CUST0052,MERCH060,3506.292809,03-02-2024 01:18,CARD,SUCCESS,1,TRUE,Saturday,2,0.64,0.208,2562.789398
TXN904884,CUST0460,MERCH031,1923.10813,15-02-2024 00:51,WALLET,SUCCESS,0,FALSE,Thursday,2,0.64,0.208,2562.789398
TXN500052,CUST0413,MERCH064,3335.692112,,UPI,UNKNOWN,,FALSE,,,0.64,0.208,2562.789398
TXN112560,CUST0437,MERCH068,1370.293145,19-06-2024 12:50,UPI,SUCCESS,12,FALSE,Wednesday,6,0.64,0.208,2562.789398
TXN151871,CUST0331,MERCH098,3029.804178,27-06-2024 06:16,QR,FAILED,6,FALSE,Thursday,6,0.64,0.208,2562.789398
TXN156800,CUST0217,MERCH027,3941.568621,28-05-2024 06:44,UPI,SUCCESS,6,FALSE,Tuesday,5,0.64,0.208,2562.789398
TXN598711,CUST0465,MERCH076,28.35549987,18-03-2024 21:50,UPI,SUCCESS,21,FALSE,Monday,3,0.64,0.208,2562.789398
TXN646827,CUST0284,MERCH080,1703.104745,13-04-2024 06:10,UPI,FAILED,6,TRUE,Saturday,4,0.64,0.208,2562.789398
TXN457110,CUST0156,MERCH046,3077.072127,22-04-2024 07:22,UPI,SUCCESS,7,FALSE,Monday,4,0.64,0.208,2562.789398
TXN341712,CUST0325,MERCH051,2296.954614,11-02-2024 22:57,WALLET,UNKNOWN,22,TRUE,Sunday,2,0.64,0.208,2562.789398
TXN487746,CUST0351,MERCH036,2871.145873,23-05-2024 06:34,QR,SUCCESS,6,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN126112,CUST0125,MERCH041,1896.014813,14-04-2024 20:57,UPI,SUCCESS,20,TRUE,Sunday,4,0.64,0.208,2562.789398
TXN777814,CUST0078,MERCH057,2586.589787,01-03-2024 20:33,UPI,FAILED,20,FALSE,Friday,3,0.64,0.208,2562.789398
TXN645208,CUST0005,MERCH059,2344.322765,19-06-2024 09:27,UPI,SUCCESS,9,FALSE,Wednesday,6,0.64,0.208,2562.789398
TXN804667,CUST0089,MERCH090,3667.782062,09-05-2024 16:40,QR,SUCCESS,16,FALSE,Thursday,5,0.64,0.208,2562.789398
TXN613259,CUST0038,MERCH012,2754.420843,25-01-2024 15:25,WALLET,SUCCESS,15,FALSE,Thursday,1,0.64,0.208,2562.789398
TXN408379,CUST0263,MERCH006,2837.602662,29-01-2024 05:06,UPI,FAILED,5,FALSE,Monday,1,0.64,0.208,2562.789398
TXN130256,CUST0265,MERCH052,2088.123034,09-01-2024 03:48,CARD,SUCCESS,3,FALSE,Tuesday,1,0.64,0.208,2562.789398
TXN755242,CUST0112,MERCH032,2012.393776,25-01-2024 02:42,QR,SUCCESS,2,FALSE,Thursday,1,0.64,0.208,2562.789398
TXN673408,CUST0111,MERCH019,2067.441812,20-06-2024 19:29,CARD,SUCCESS,19,FALSE,Thursday,6,0.64,0.208,2562.789398
TXN336610,CUST0262,MERCH060,2894.452142,22-03-2024 13:12,QR,SUCCESS,13,FALSE,Friday,3,0.64,0.208,2562.789398
TXN885089,CUST0427,MERCH056,2079.015519,21-02-2024 14:18,UPI,SUCCESS,14,FALSE,Wednesday,2,0.64,0.208,2562.789398
TXN802222,CUST0039,MERCH056,2789.774857,08-02-2024 22:02,CARD,SUCCESS,22,FALSE,Thursday,2,0.64,0.208,2562.789398
TXN922067,CUST0101,MERCH082,4575.400799,20-05-2024 22:28,UPI,SUCCESS,22,FALSE,Monday,5,0.64,0.208,2562.789398
TXN455682,CUST0051,MERCH009,3371.124703,01-06-2024 11:26,CARD,SUCCESS,11,TRUE,Saturday,6,0.64,0.208,2562.789398
TXN491285,CUST0014,MERCH096,2173.976468,15-06-2024 22:50,CARD,SUCCESS,22,TRUE,Saturday,6,0.64,0.208,2562.789398
TXN769517,CUST0352,MERCH041,3701.213922,12-04-2024 14:07,CARD,PENDING,14,FALSE,Friday,4,0.64,0.208,2562.789398
TXN647642,CUST0376,MERCH079,2091.924627,25-06-2024 03:04,WALLET,SUCCESS,3,FALSE,Tuesday,6,0.64,0.208,2562.789398
TXN623815,CUST0202,MERCH031,461.8754648,07-05-2024 11:43,UPI,UNKNOWN,11,FALSE,Tuesday,5,0.64,0.208,2562.789398
TXN146758,CUST0271,MERCH065,1491.913689,16-02-2024 19:35,WALLET,SUCCESS,19,FALSE,Friday,2,0.64,0.208,2562.789398
TXN724523,CUST0395,MERCH014,629.208079,22-03-2024 23:26,UNKNOWN,SUCCESS,23,FALSE,Friday,3,0.64,0.208,2562.789398
TXN363584,CUST0397,MERCH021,2148.486516,10-02-2024 12:23,QR,SUCCESS,12,TRUE,Saturday,2,0.64,0.208,2562.789398
TXN195489,CUST0143,MERCH045,2518.418379,06-01-2024 19:38,UPI,SUCCESS,19,TRUE,Saturday,1,0.64,0.208,2562.789398
TXN110389,CUST0236,MERCH018,4176.437312,24-01-2024 19:41,UPI,FAILED,19,FALSE,Wednesday,1,0.64,0.208,2562.789398
